,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
5763,2022,ESPORTSTMNT01_2781974,PGC,Bogged,Red,Tryndamere,Zeri,Jinx,Sylas,Jayce,Rumble,Hecarim,Orianna,Ezreal,Nautilus,1
5764,2022,ESPORTSTMNT01_2781980,PGC,Maryville University,Blue,Xin Zhao,Aphelios,Lulu,Nautilus,Leona,Tryndamere,Hecarim,Galio,Zeri,Thresh,0
5765,2022,ESPORTSTMNT01_2781980,PGC,Wildcard Aces,Red,Graves,Zoe,Jinx,Yuumi,Karma,Malphite,Jarvan IV,Syndra,Tristana,Rakan,1
5766,2022,ESPORTSTMNT01_2781982,PGC,Bogged,Blue,Tryndamere,Jinx,Lulu,Zoe,Orianna,Gangplank,Volibear,LeBlanc,Zeri,Yuumi,0
5767,2022,ESPORTSTMNT01_2781982,PGC,Winthrop University,Red,Thresh,Rek'Sai,Ryze,Ahri,Sylas,Kayle,Hecarim,Akali,Ezreal,Karma,1
5768,2022,ESPORTSTMNT01_2781984,GL,Zeu5 Bogota,Blue,Akali,Ahri,Volibear,Nautilus,Leona,Camille,Hecarim,Orianna,Kog'Maw,Tahm Kench,1
5769,2022,ESPORTSTMNT01_2781984,GL,Braves Rising,Red,Ryze,Tryndamere,Zeri,Sylas,Syndra,Mordekaiser,Xin Zhao,Vex,Jinx,Blitzcrank,0
5770,2022,ESPORTSTMNT01_2781985,EL,Bandits Gaming,Blue,Ryze,Veigar,Aphelios,Senna,Jhin,Camille,Diana,Orianna,Jinx,Leona,1
5771,2022,ESPORTSTMNT01_2781985,EL,Gravity Elite,Red,Gwen,Xin Zhao,Zeri,Syndra,Sylas,Gragas,Hecarim,Vex,Twitch,Nautilus,0
5772,2022,ESPORTSTMNT01_2781992,PGC,Maryville University,Blue,Lulu,Aphelios,Syndra,Xayah,Tristana,Gnar,Hecarim,Ryze,Kai'Sa,Nautilus,0
5773,2022,ESPORTSTMNT01_2781992,PGC,Wildcard Aces,Red,Graves,Zoe,Jinx,Zeri,Karma,Gwen,Xin Zhao,Galio,Vayne,Rakan,1
5774,2022,ESPORTSTMNT01_2781996,EL,Janus Esports,Blue,Akali,LeBlanc,Xin Zhao,Kled,Gnar,Camille,Graves,Ahri,Jinx,Tahm Kench,1
5775,2022,ESPORTSTMNT01_2781996,EL,Fuego,Red,Tryndamere,Gwen,Zeri,Blitzcrank,Nautilus,Irelia,Udyr,Ryze,Aphelios,Thresh,0
5776,2022,ESPORTSTMNT01_2781997,GL,Zeu5 Bogota,Blue,Akali,Ahri,Volibear,Nautilus,Leona,Jax,Xin Zhao,Ryze,Ezreal,Yuumi,1
5777,2022,ESPORTSTMNT01_2781997,GL,Braves Rising,Red,Zeri,Camille,Hecarim,Braum,Kog'Maw,Graves,Trundle,LeBlanc,Varus,Karma,0
5778,2022,ESPORTSTMNT01_2781998,PGC,Ginger Turmeric,Blue,Aphelios,Zeri,Gwen,Olaf,Trundle,Sion,Xin Zhao,Syndra,Ezreal,Senna,1
5779,2022,ESPORTSTMNT01_2781998,PGC,Evil Geniuses Prodigies,Red,Kalista,Tristana,Jinx,Nautilus,Yuumi,Ornn,Volibear,Ryze,Varus,Karma,0
5780,2022,ESPORTSTMNT01_2782001,EL,Saprissa Esports,Blue,Akali,LeBlanc,Aphelios,Jhin,Tristana,Gwen,Hecarim,Ryze,Jinx,Nautilus,1
5781,2022,ESPORTSTMNT01_2782001,EL,Vandals Esports,Red,Corki,Xin Zhao,Zeri,Braum,Thresh,Fiora,Graves,Ahri,Draven,Leona,0
5782,2022,ESPORTSTMNT01_2782004,PGC,Ginger Turmeric,Blue,Aphelios,Zeri,Gwen,Ornn,Malphite,Jayce,Trundle,Lux,Varus,Nautilus,0
5783,2022,ESPORTSTMNT01_2782004,PGC,Evil Geniuses Prodigies,Red,Kalista,Tristana,Jinx,Karthus,Olaf,Camille,Hecarim,Syndra,Jhin,Tahm Kench,1
5784,2022,ESPORTSTMNT01_2782019,PGC,Ginger Turmeric,Blue,Aphelios,Zeri,Gwen,Karma,Camille,Darius,Hecarim,Syndra,Morgana,Senna,1
5785,2022,ESPORTSTMNT01_2782019,PGC,Evil Geniuses Prodigies,Red,Kalista,Tristana,Jinx,Ezreal,Vayne,Sion,Volibear,Ryze,Varus,Soraka,0
5786,2022,ESPORTSTMNT01_2782263,GLL,Anorthosis Famagusta Esports,Blue,Xin Zhao,Thresh,Renata Glasc,Wukong,LeBlanc,Gnar,Diana,Ryze,Senna,Seraphine,0
5787,2022,ESPORTSTMNT01_2782263,GLL,Hive Athens EC,Red,Yasuo,Gwen,Zeri,Ornn,Tryndamere,Camille,Udyr,Syndra,Aphelios,Rell,1
5788,2022,ESPORTSTMNT01_2782299,GLL,Hive Athens EC,Blue,Yasuo,Aphelios,Gwen,Ornn,Alistar,Jayce,Jarvan IV,Syndra,Zeri,Leona,1
5789,2022,ESPORTSTMNT01_2782299,GLL,Anorthosis Famagusta Esports,Red,Xin Zhao,Jinx,Renata Glasc,Camille,Rell,Gnar,Viego,Ryze,Twitch,Nautilus,0
5790,2022,ESPORTSTMNT01_2782334,GLL,Hive Athens EC,Blue,Twitch,Yasuo,Gwen,Ornn,Seraphine,Camille,Lee Sin,Sylas,Aphelios,Tahm Kench,1
5791,2022,ESPORTSTMNT01_2782334,GLL,Anorthosis Famagusta Esports,Red,Xin Zhao,Zeri,Thresh,Syndra,LeBlanc,Shen,Hecarim,Zilean,Jinx,Rakan,0
5792,2022,ESPORTSTMNT01_2782376,CBLOLA,FURIA Academy,Blue,Twisted Fate,Viego,Nautilus,Camille,Jayce,Aatrox,Diana,Akshan,Jinx,Renata Glasc,0
5793,2022,ESPORTSTMNT01_2782376,CBLOLA,paiN Gaming Academy,Red,Lee Sin,Caitlyn,Zeri,Pyke,Yasuo,Kennen,Xin Zhao,Tryndamere,Aphelios,Thresh,1
5794,2022,ESPORTSTMNT01_2782404,CBLOLA,LOUD Academy,Blue,Xin Zhao,Karma,Caitlyn,Vex,Syndra,Sett,Viego,Ahri,Aphelios,Thresh,1
5795,2022,ESPORTSTMNT01_2782404,CBLOLA,Liberty Academy,Red,Zeri,Jinx,Lee Sin,Darius,Aatrox,Gwen,Jarvan IV,Ryze,Kai'Sa,Nautilus,0
5796,2022,ESPORTSTMNT01_2782430,CBLOLA,Flamengo Academy,Blue,Ryze,Twisted Fate,Caitlyn,Camille,Irelia,Graves,Lee Sin,Akali,Ezreal,Tahm Kench,1
5797,2022,ESPORTSTMNT01_2782430,CBLOLA,INTZ Academy,Red,Zeri,Jinx,Akshan,Kassadin,Ahri,Viego,Jarvan IV,Viktor,Jhin,Rell,0
5798,2022,ESPORTSTMNT01_2782447,CBLOLA,Miners Academy,Blue,Seraphine,Ziggs,Lee Sin,Tryndamere,Gnar,Gwen,Hecarim,Ryze,Aphelios,Karma,1
5799,2022,ESPORTSTMNT01_2782447,CBLOLA,Rensga Academy,Red,Zeri,Jinx,Kai'Sa,Irelia,Ahri,Lux,Nidalee,Graves,Ezreal,Leona,0
5800,2022,ESPORTSTMNT01_2782450,PGC,Immortals Area of Effect,Blue,Tryndamere,Karma,Volibear,Gnar,Veigar,Gragas,Hecarim,Viktor,Aphelios,Tahm Kench,1
5801,2022,ESPORTSTMNT01_2782450,PGC,Winthrop University,Red,Zeri,Gwen,Caitlyn,Graves,Ryze,Nasus,Udyr,Akali,Jinx,Thresh,0
5802,2022,ESPORTSTMNT01_2782452,PGC,100 Thieves Next,Blue,Lee Sin,Thresh,Jayce,Nautilus,Pyke,Aatrox,Hecarim,Ivern,Ezreal,Karma,1
5803,2022,ESPORTSTMNT01_2782452,PGC,Maryville University,Red,Corki,Jinx,Zeri,Viktor,Veigar,Irelia,Xin Zhao,Neeko,Kai'Sa,Rakan,0
5804,2022,ESPORTSTMNT01_2782467,LHE,Movistar Optix,Blue,Hecarim,Ahri,Tryndamere,Jayce,Gnar,Gwen,Lee Sin,Ryze,Ezreal,Alistar,1
5805,2022,ESPORTSTMNT01_2782467,LHE,Cruzados Esports,Red,Zeri,Jinx,Thresh,Braum,Leona,Gangplank,Xin Zhao,LeBlanc,Varus,Nautilus,0
5806,2022,ESPORTSTMNT01_2782468,VL,Pirate Dream,Blue,Akshan,Trundle,Zeri,Jayce,Irelia,Graves,Viego,Ryze,Aphelios,Thresh,0
5807,2022,ESPORTSTMNT01_2782468,VL,Descuydado Aucas Esports,Red,Gwen,Xin Zhao,Hecarim,Nautilus,Jax,Aatrox,Jarvan IV,Orianna,Jinx,Pyke,1
5808,2022,ESPORTSTMNT01_2782469,CBLOLA,KaBuM! Academy,Blue,Twisted Fate,Caitlyn,Hecarim,Ezreal,Jayce,Renekton,Lee Sin,Ryze,Aphelios,Renata Glasc,1
5809,2022,ESPORTSTMNT01_2782469,CBLOLA,RED Academy,Red,Zeri,Jinx,Nautilus,Lulu,Gwen,Mordekaiser,Xin Zhao,Syndra,Twitch,Rakan,0
5810,2022,ESPORTSTMNT01_2782473,PGC,100 Thieves Next,Blue,Lee Sin,Thresh,Jayce,Ryze,Syndra,Camille,Trundle,Ahri,Jinx,Nautilus,0
5811,2022,ESPORTSTMNT01_2782473,PGC,Maryville University,Red,Corki,Karma,Hecarim,Veigar,Gwen,Gangplank,Xin Zhao,Neeko,Zeri,Leona,1
5812,2022,ESPORTSTMNT01_2782476,PGC,Winthrop University,Blue,Zeri,Gwen,Caitlyn,Olaf,Xin Zhao,Tryndamere,Jarvan IV,Ahri,Senna,Karma,1
5813,2022,ESPORTSTMNT01_2782476,PGC,Immortals Area of Effect,Red,Hecarim,Jinx,Ezreal,Sylas,Cassiopeia,Malphite,Viego,Ryze,Jhin,Yuumi,0
5814,2022,ESPORTSTMNT01_2782479,GL,King of Goats,Blue,Karma,Gwen,Ryze,Irelia,Thresh,Gnar,Xin Zhao,Ahri,Aphelios,Pyke,0
5815,2022,ESPORTSTMNT01_2782479,GL,Ramo Awake Gaming,Red,Zeri,Viego,Jinx,Nautilus,Lulu,Camille,Udyr,Akali,Varus,Tahm Kench,1
5816,2022,ESPORTSTMNT01_2782487,LHE,Furious Gaming,Blue,Akshan,Diana,Karma,Sylas,Jayce,Gwen,Xin Zhao,Ryze,Caitlyn,Lux,0
5817,2022,ESPORTSTMNT01_2782487,LHE,Wolf Club Esports,Red,Hecarim,Zeri,Jinx,Ahri,Irelia,Gnar,Volibear,Akali,Ezreal,Leona,1
5818,2022,ESPORTSTMNT01_2782493,PGC,Immortals Area of Effect,Blue,Tryndamere,Karma,Jinx,Xin Zhao,Ahri,Camille,Volibear,Ryze,Caitlyn,Bard,1
5819,2022,ESPORTSTMNT01_2782493,PGC,Winthrop University,Red,Zeri,Gwen,Hecarim,Lux,Morgana,Gnar,Lee Sin,Sylas,Jhin,Rakan,0
5820,2022,ESPORTSTMNT01_2782495,PGC,100 Thieves Next,Blue,Lee Sin,Jayce,Gangplank,Neeko,Syndra,Fiora,Xin Zhao,Orianna,Tristana,Nautilus,0
5821,2022,ESPORTSTMNT01_2782495,PGC,Maryville University,Red,Corki,Karma,Hecarim,Veigar,Gwen,Gnar,Trundle,Ryze,Zeri,Leona,1
5822,2022,ESPORTSTMNT01_2782507,VL,Descuydado Aucas Esports,Blue,Graves,Volibear,Jinx,Karma,Nautilus,Sion,Hecarim,Azir,Aphelios,Sett,1
5823,2022,ESPORTSTMNT01_2782507,VL,Pirate Dream,Red,Gwen,Zeri,Orianna,Thresh,Tahm Kench,Gnar,Xin Zhao,Ryze,Varus,Leona,0
5824,2022,ESPORTSTMNT01_2782518,PGC,Ginger Turmeric,Blue,Zeri,Gwen,Karma,Gangplank,Camille,Gnar,Udyr,Brand,Jinx,Morgana,0
5825,2022,ESPORTSTMNT01_2782518,PGC,No Team,Red,Kalista,Tristana,Syndra,Anivia,Cassiopeia,Akshan,Olaf,Soraka,Ziggs,Leona,1
5826,2022,ESPORTSTMNT01_2782519,PGC,Taco Gaming,Blue,Veigar,Gwen,Lulu,Xin Zhao,Olaf,Kennen,Hecarim,Ahri,Zeri,Janna,1
5827,2022,ESPORTSTMNT01_2782519,PGC,Wildcard Aces,Red,Zoe,Akali,Graves,Yuumi,Tryndamere,Camille,Viego,Syndra,Jinx,Zilean,0
5828,2022,ESPORTSTMNT01_2782532,PGC,Wildcard Aces,Blue,Zoe,Akali,Zeri,Graves,Ahri,Camille,Jarvan IV,Syndra,Jinx,Karma,0
5829,2022,ESPORTSTMNT01_2782532,PGC,Taco Gaming,Red,Gwen,Lulu,Veigar,Soraka,Zilean,Fiora,Lee Sin,LeBlanc,Aphelios,Tahm Kench,1
5830,2022,ESPORTSTMNT01_2782533,PGC,No Team,Blue,Kalista,Tristana,Syndra,Zilean,Anivia,Mordekaiser,Olaf,Soraka,Jinx,Thresh,0
5831,2022,ESPORTSTMNT01_2782533,PGC,Ginger Turmeric,Red,Zeri,Gwen,Ziggs,Darius,Camille,Gangplank,Kindred,Brand,Sion,Senna,1
5832,2022,ESPORTSTMNT01_2782534,PGC,Ginger Turmeric,Blue,Zeri,Ziggs,Darius,Gangplank,Jax,Gwen,Hecarim,Viktor,Sion,Senna,0
5833,2022,ESPORTSTMNT01_2782534,PGC,No Team,Red,Kalista,Tristana,Syndra,Kha'Zix,Lux,Sett,Graves,Ahri,Jinx,Lulu,1
5834,2022,ESPORTSTMNT01_2782567,LCK,Nongshim RedForce,Blue,Akali,LeBlanc,Jinx,Leona,Aphelios,Tryndamere,Hecarim,Azir,Xayah,Nautilus,0
5835,2022,ESPORTSTMNT01_2782567,LCK,DRX,Red,Jayce,Zeri,Twisted Fate,Zilean,Vex,Gwen,Viego,Ahri,Kai'Sa,Alistar,1
5836,2022,ESPORTSTMNT01_2782631,LCK,Nongshim RedForce,Blue,Akali,Jinx,Viego,Leona,Kai'Sa,Tryndamere,Hecarim,Veigar,Jhin,Nautilus,0
5837,2022,ESPORTSTMNT01_2782631,LCK,DRX,Red,Jayce,Zeri,Twisted Fate,Azir,Aphelios,Gwen,Lee Sin,Ahri,Vayne,Renata Glasc,1
5838,2022,ESPORTSTMNT01_2782634,LCK,Dplus KIA,Blue,Caitlyn,Zeri,Ahri,Diana,Vex,Graves,Lee Sin,Ryze,Xayah,Nautilus,0
5839,2022,ESPORTSTMNT01_2782634,LCK,Gen.G,Red,Hecarim,Jinx,Twisted Fate,Rakan,Irelia,Jayce,Jarvan IV,Viktor,Aphelios,Leona,1
5840,2022,ESPORTSTMNT01_2782677,LCK,Dplus KIA,Blue,Leona,Jayce,Aphelios,Ahri,Graves,Camille,Xin Zhao,Ryze,Ezreal,Karma,1
5841,2022,ESPORTSTMNT01_2782677,LCK,Gen.G,Red,Hecarim,Caitlyn,Twisted Fate,Diana,Jarvan IV,Fiora,Lee Sin,Galio,Jinx,Nautilus,0
5842,2022,ESPORTSTMNT01_2782685,LCK,Gen.G,Blue,Karma,Twisted Fate,Caitlyn,Xin Zhao,Jarvan IV,Jayce,Viego,Vex,Xayah,Renata Glasc,1
5843,2022,ESPORTSTMNT01_2782685,LCK,Dplus KIA,Red,Hecarim,Ryze,Lee Sin,Kai'Sa,Leona,Sion,Nidalee,Ahri,Jinx,Nautilus,0
5844,2022,ESPORTSTMNT01_2782811,LPLOL,White Dragons,Blue,Zilean,Twisted Fate,Renata Glasc,Sett,Sona,Shen,Rek'Sai,Orianna,Jinx,Galio,0
5845,2022,ESPORTSTMNT01_2782811,LPLOL,For The Win Esports,Red,LeBlanc,Lux,Ryze,Camille,Nautilus,Aatrox,Viego,Karma,Aphelios,Leona,1
5846,2022,ESPORTSTMNT01_2782842,CBLOLA,INTZ Academy,Blue,Xin Zhao,Caitlyn,Twisted Fate,Sett,Aatrox,Kennen,Volibear,Ryze,Jinx,Blitzcrank,0
5847,2022,ESPORTSTMNT01_2782842,CBLOLA,LOUD Academy,Red,Jayce,Zeri,Gwen,Nautilus,Leona,Graves,Hecarim,Corki,Aphelios,Thresh,1
5848,2022,ESPORTSTMNT01_2782845,LPLOL,For The Win Esports,Blue,LeBlanc,Lux,Zeri,Malphite,Camille,Gnar,Viego,Ryze,Jinx,Soraka,0
5849,2022,ESPORTSTMNT01_2782845,LPLOL,White Dragons,Red,Twisted Fate,Karma,Zilean,Sona,Lulu,Tristana,Volibear,Ahri,Aphelios,Renata Glasc,1
5850,2022,ESPORTSTMNT01_2782864,LPLOL,White Dragons,Blue,Twisted Fate,Zilean,Karma,Sona,Lulu,Zeri,Shaco,Galio,Jinx,Leona,0
5851,2022,ESPORTSTMNT01_2782864,LPLOL,For The Win Esports,Red,LeBlanc,Lux,Ryze,Camille,Shen,Gwen,Xin Zhao,Ahri,Aphelios,Renata Glasc,1
5852,2022,ESPORTSTMNT01_2782871,CBLOLA,paiN Gaming Academy,Blue,Akshan,Lee Sin,Xin Zhao,Gwen,Sylas,Jayce,Hecarim,Twisted Fate,Aphelios,Renata Glasc,1
5853,2022,ESPORTSTMNT01_2782871,CBLOLA,Flamengo Academy,Red,Zeri,Caitlyn,Jinx,Ryze,Camille,Graves,Volibear,Kassadin,Ezreal,Karma,0
5854,2022,ESPORTSTMNT01_2782878,LPLOL,For The Win Esports,Blue,LeBlanc,Lux,Renata Glasc,Ahri,Galio,Sett,Xin Zhao,Ryze,Zeri,Yuumi,1
5855,2022,ESPORTSTMNT01_2782878,LPLOL,White Dragons,Red,Twisted Fate,Zilean,Irelia,Darius,Renekton,Camille,Volibear,Karma,Aphelios,Nautilus,0
5856,2022,ESPORTSTMNT01_2782880,CBLOLA,RED Academy,Blue,Renekton,Caitlyn,Karma,Lulu,Rakan,Tryndamere,Xin Zhao,Ryze,Ezreal,Rell,0
5857,2022,ESPORTSTMNT01_2782880,CBLOLA,Miners Academy,Red,Zeri,Jinx,Hecarim,Nautilus,Leona,Akali,Lee Sin,Orianna,Aphelios,Yuumi,1
5858,2022,ESPORTSTMNT01_2782900,CBLOLA,Liberty Academy,Blue,Lee Sin,Hecarim,Caitlyn,Volibear,Jarvan IV,Gwen,Xin Zhao,Ahri,Zeri,Leona,1
5859,2022,ESPORTSTMNT01_2782900,CBLOLA,KaBuM! Academy,Red,Twisted Fate,Renekton,Jayce,Braum,Kennen,Akali,Poppy,Ryze,Jinx,Nautilus,0
5860,2022,ESPORTSTMNT01_2782910,DDH,Zylant Esports,Blue,Ryze,Jayce,Nautilus,Rakan,Leona,Mordekaiser,Viego,Azir,Zeri,Sett,0
5861,2022,ESPORTSTMNT01_2782910,DDH,The Kings,Red,Jinx,Aphelios,Gwen,Yuumi,Braum,Gnar,Hecarim,Ahri,Kai'Sa,Alistar,1
5862,2022,ESPORTSTMNT01_2782912,GL,Mayan Esports,Blue,Nunu & Willump,Xin Zhao,Hecarim,Cassiopeia,Veigar,Gangplank,Gwen,Ryze,Jinx,Tahm Kench,0
5863,2022,ESPORTSTMNT01_2782912,GL,NOCTA,Red,Akshan,Akali,Jarvan IV,Nautilus,Blitzcrank,Camille,Gragas,Galio,Aphelios,Thresh,1
5864,2022,ESPORTSTMNT01_2782918,CBLOLA,Rensga Academy,Blue,Pyke,Diana,Karma,Tahm Kench,Thresh,Jinx,Rek'Sai,Graves,Ahri,Alistar,0
5865,2022,ESPORTSTMNT01_2782918,CBLOLA,FURIA Academy,Red,Zeri,Gwen,Ezreal,Nautilus,Leona,Fiora,Xin Zhao,LeBlanc,Aphelios,Rakan,1
5866,2022,ESPORTSTMNT01_2782931,DDH,Zylant Esports,Blue,Ryze,Jayce,Zeri,Trundle,Xin Zhao,Sett,Hecarim,Azir,Jhin,Leona,0
5867,2022,ESPORTSTMNT01_2782931,DDH,The Kings,Red,Aphelios,Jinx,Gwen,LeBlanc,Sylas,Irelia,Sejuani,Ahri,Kai'Sa,Nautilus,1
5868,2022,ESPORTSTMNT01_2782935,GL,NOCTA,Blue,Akshan,Akali,Jarvan IV,Aatrox,Gwen,Ornn,Gragas,Lissandra,Aphelios,Nautilus,1
5869,2022,ESPORTSTMNT01_2782935,GL,Mayan Esports,Red,Nunu & Willump,Hecarim,Xin Zhao,Veigar,Trundle,Volibear,Olaf,Ahri,Jinx,Leona,0
5870,2022,ESPORTSTMNT01_2782952,DDH,Six Karma,Blue,Twisted Fate,Hecarim,Ryze,Aatrox,Jayce,Renekton,Lee Sin,Vex,Zeri,Nautilus,1
5871,2022,ESPORTSTMNT01_2782952,DDH,The Kings,Red,Jinx,Aphelios,Gwen,Trundle,Xin Zhao,Gnar,Volibear,Ahri,Kai'Sa,Leona,0
5872,2022,ESPORTSTMNT01_2782966,DDH,The Kings,Blue,Aphelios,Nautilus,Gwen,Akshan,LeBlanc,Jayce,Hecarim,Twisted Fate,Jhin,Rakan,1
5873,2022,ESPORTSTMNT01_2782966,DDH,Six Karma,Red,Ryze,Jinx,Zeri,Ahri,Vex,Malphite,Lee Sin,Akali,Ezreal,Karma,0
5874,2022,ESPORTSTMNT01_2782972,DDH,Six Karma,Blue,Twisted Fate,Hecarim,Ryze,Vex,Nautilus,Gwen,Volibear,Ahri,Vayne,Leona,1
5875,2022,ESPORTSTMNT01_2782972,DDH,The Kings,Red,Jinx,Aphelios,Zeri,Kai'Sa,Ezreal,Gnar,Xin Zhao,Sylas,Jhin,Sett,0
5876,2022,ESPORTSTMNT01_2783230,CBLOL,KaBuM! Esports,Blue,Gwen,Caitlyn,Hecarim,Irelia,Camille,Gnar,Lee Sin,Vex,Ezreal,Leona,1
5877,2022,ESPORTSTMNT01_2783230,CBLOL,RED Canids,Red,Jayce,Zeri,Jinx,Ryze,Kennen,Tryndamere,Xin Zhao,Syndra,Aphelios,Rakan,0
5878,2022,ESPORTSTMNT01_2783271,SL (LATAM),Incubus,Blue,Irelia,Viego,Hecarim,Lulu,Zilean,Graves,Volibear,Zoe,Jhin,Thresh,1
5879,2022,ESPORTSTMNT01_2783271,SL (LATAM),Club Deportivo Municipal,Red,Zeri,Gwen,Lee Sin,Aphelios,Neeko,Aatrox,Xin Zhao,Ryze,Jinx,Karma,0
5880,2022,ESPORTSTMNT01_2783280,DDH,Atheris Esports,Blue,Lee Sin,Aphelios,Ahri,Jarvan IV,Viego,Gnar,Gwen,Ryze,Jinx,Thresh,1
5881,2022,ESPORTSTMNT01_2783280,DDH,Tomorrow Esports,Red,Renekton,Hecarim,Xin Zhao,Tahm Kench,Leona,Akali,Rengar,Orianna,Zeri,Nautilus,0
5882,2022,ESPORTSTMNT01_2783286,DDH,Atheris Esports,Blue,Lee Sin,Aphelios,Ahri,Yuumi,Lulu,Gnar,Viego,Ryze,Jinx,Thresh,1
5883,2022,ESPORTSTMNT01_2783286,DDH,Tomorrow Esports,Red,Renekton,Gwen,Hecarim,Tahm Kench,Aatrox,Irelia,Xin Zhao,Syndra,Zeri,Rakan,0
5884,2022,ESPORTSTMNT01_2783287,SL (LATAM),Club Deportivo Municipal,Blue,Akali,Graves,Lee Sin,Tryndamere,Neeko,Trundle,Gwen,Veigar,Kai'Sa,Nautilus,0
5885,2022,ESPORTSTMNT01_2783287,SL (LATAM),Incubus,Red,Viego,Irelia,Zeri,LeBlanc,Viktor,Wukong,Xin Zhao,Morgana,Aphelios,Tahm Kench,1
5886,2022,ESPORTSTMNT01_2783291,DDH,Six Karma,Blue,Hecarim,Diana,Azir,Gnar,Sett,Tryndamere,Lee Sin,Ryze,Jinx,Braum,1
5887,2022,ESPORTSTMNT01_2783291,DDH,Zylant Esports,Red,Zeri,Aphelios,Gwen,Jayce,Renekton,Malphite,Jarvan IV,Ahri,Jhin,Nautilus,0
5888,2022,ESPORTSTMNT01_2783304,DDH,Six Karma,Blue,Hecarim,Diana,Azir,Malphite,Jarvan IV,Gnar,Rek'Sai,Ahri,Jinx,Leona,1
5889,2022,ESPORTSTMNT01_2783304,DDH,Zylant Esports,Red,Zeri,Gwen,Aphelios,Jayce,Tryndamere,Kennen,Lee Sin,Akali,Jhin,Nautilus,0
5890,2022,ESPORTSTMNT01_2783353,LCKC,Nongshim Esports Academy,Blue,Akali,Xin Zhao,Diana,Galio,Jayce,Sion,Graves,Ahri,Zeri,Sett,1
5891,2022,ESPORTSTMNT01_2783353,LCKC,DRX Challengers,Red,Tahm Kench,Volibear,Hecarim,Alistar,Leona,Gwen,Lee Sin,Vex,Kai'Sa,Nautilus,0
5892,2022,ESPORTSTMNT01_2783397,PCS,Impunity,Blue,Xin Zhao,Akali,Zeri,Nautilus,Rakan,Gnar,Viego,LeBlanc,Jinx,Tahm Kench,0
5893,2022,ESPORTSTMNT01_2783397,PCS,Deep Cross Gaming,Red,Tryndamere,Gwen,Lee Sin,Ahri,Galio,Gangplank,Hecarim,Ryze,Aphelios,Renata Glasc,1
5894,2022,ESPORTSTMNT01_2783410,PCS,CTBC Flying Oyster,Blue,Diana,Karthus,Renekton,Graves,Xin Zhao,Gwen,Lee Sin,Galio,Xayah,Leona,1
5895,2022,ESPORTSTMNT01_2783410,PCS,Hurricane Gaming,Red,Zeri,Syndra,Tryndamere,Rakan,LeBlanc,Gragas,Volibear,Orianna,Jinx,Nautilus,0
5896,2022,ESPORTSTMNT01_2783411,LJL,DetonatioN FocusMe,Blue,Ryze,Hecarim,Aphelios,Tahm Kench,Sett,Tryndamere,Jarvan IV,Ahri,Kai'Sa,Nautilus,1
5897,2022,ESPORTSTMNT01_2783411,LJL,Fukuoka SoftBank HAWKS gaming,Red,Zeri,Karma,Poppy,Darius,Diana,Gwen,Xin Zhao,Vex,Jinx,Renata Glasc,0
5898,2022,ESPORTSTMNT01_2783418,PCS,Frank Esports,Blue,Akali,Tryndamere,Jinx,Jayce,Sett,Gnar,Volibear,Vex,Aphelios,Braum,0
5899,2022,ESPORTSTMNT01_2783418,PCS,Beyond Gaming,Red,Zeri,Xin Zhao,Ryze,Viego,Hecarim,Gwen,Lee Sin,Ahri,Jhin,Leona,1
5900,2022,ESPORTSTMNT01_2783421,LJL,Burning Core Toyama,Blue,Thresh,Hecarim,Graves,Gnar,Ahri,Renekton,Xin Zhao,Viktor,Xayah,Leona,0
5901,2022,ESPORTSTMNT01_2783421,LJL,Sengoku Gaming,Red,Tryndamere,Zeri,Diana,Darius,Jayce,Gwen,Lee Sin,Ryze,Jinx,Tahm Kench,1
5902,2022,ESPORTSTMNT01_2783435,LJL,V3 Esports,Blue,Zilean,Veigar,Zeri,Alistar,Sett,Gwen,Hecarim,Orianna,Xayah,Nautilus,0
5903,2022,ESPORTSTMNT01_2783435,LJL,Rascal Jester,Red,Galio,Tryndamere,Volibear,Rakan,Camille,Gnar,Viego,Ahri,Kai'Sa,Leona,1
5904,2022,ESPORTSTMNT01_2783436,PCS,SEM9,Blue,Akali,Ryze,Tryndamere,Ahri,Gwen,Gnar,Hecarim,Orianna,Xayah,Nautilus,0
5905,2022,ESPORTSTMNT01_2783436,PCS,Meta Falcon Team,Red,LeBlanc,Jinx,Zeri,Rakan,Zilean,Sylas,Viego,Galio,Aphelios,Leona,1
5906,2022,ESPORTSTMNT01_2783447,PCS,TALON,Blue,Zoe,Tahm Kench,Gwen,Rakan,Tryndamere,Gangplank,Xin Zhao,Vex,Jinx,Nautilus,1
5907,2022,ESPORTSTMNT01_2783447,PCS,J Team,Red,Zeri,Ryze,Lee Sin,Gnar,Gragas,Jayce,Viego,Ahri,Xayah,Leona,0
5908,2022,ESPORTSTMNT01_2783459,LCK,Nongshim RedForce,Blue,Caitlyn,Karma,Lee Sin,Jarvan IV,Irelia,Gwen,Xin Zhao,Ryze,Jinx,Yuumi,0
5909,2022,ESPORTSTMNT01_2783459,LCK,Dplus KIA,Red,Jayce,Zeri,Hecarim,Leona,Nautilus,Akali,Trundle,Twisted Fate,Xayah,Renata Glasc,1
